listing_id,time_stamp
6825249,1478704938
6825250,1478652284
6825253,1478707820
6825255,1478780202
6825261,1478642332
6825262,1478756908
6825265,1478773174
6825267,1478718144
6825275,1478763698
6825277,1478701294
6825278,1478696668
6825281,1478665202
6825285,1478705062
6825287,1478659700
6825290,1478645526
6825293,1478724206
6825298,1478722954
6825299,1478830248
6825304,1478865118
6825307,1478788696
6825312,1478734646
6825313,1478736692
6825316,1478743680
6825327,1478641302
6825328,1478670686
6825332,1478720690
6825338,1479084166
6825341,1478679042
6825358,1478642914
6825361,1478708802
6825363,1478749908
6825366,1478744106
6825367,1478830454
6825368,1478859334
6825370,1478650636
6825371,1478666722
6825381,1478671724
6825382,1478654464
6825384,1478645614
6825386,1478753164
6825388,1478715832
6825391,1478652372
6825393,1478865752
6825396,1478779664
6825397,1478670028
6825402,1478715952
6825406,1478832868
6825410,1478659398
6825412,1478789940
6825413,1478730986
6825416,1478748424
6825423,1478860602
6825428,1479779552
6825430,1478863628
6825434,1478714826
6825436,1479786864
6825437,1478764596
6825439,1478645210
6825443,1478861476
6825451,1478670228
6825454,1478672342
6825455,1478763496
6825458,1478697588
6825459,1478646142
6825461,1478712034
6825467,1478745954
6825468,1478660922
6825469,1478710370
6825471,1478686724
6825477,1478701104
6825480,1479093608
6825481,1478713612
6825482,1478713360
6825484,1478705464
6825493,1478693156
6825494,1478779266
6825497,1478669200
6825499,1478687734
6825500,1478766938
6825501,1478657936
6825503,1478769236
6825507,1478864700
6825509,1478735092
6825513,1478729672
6825518,1478752006
6825519,1478659034
6825520,1478857372
6825525,1478780804
6825526,1478734452
6825528,1478859504
6825534,1478830702
6825538,1478739738
6825539,1478831700
6825540,1478779120
6825541,1478704106
6825542,1478696568
6825544,1478665428
6825545,1478696380
6825546,1478764072
6825553,1479075148
6825555,1478643110
6825559,1478861176
6825562,1478699548
6825563,1478719028
6825573,1478750822
6825575,1478667742
6825583,1478737254
6825584,1478721442
6825585,1478863776
6825586,1478683100
6825588,1478648574
6825592,1478864094
6825593,1478864392
6825594,1478709764
6825598,1478829288
6825603,1478691974
6825604,1478721644
6825606,1479051218
6825613,1478709780
6825622,1478675608
6825623,1478728160
6825625,1479067368
6825630,1478717112
6825633,1478778272
6825634,1478651092
6825639,1479048208
6825644,1478698018
6825645,1478726560
6825648,1478756542
6825655,1478705106
6825672,1478760934
6825673,1479049190
6825676,1478791706
6825677,1478692630
6825683,1478669798
6825684,1478675358
6825685,1478657528
6825688,1478650964
6825690,1478746314
6825694,1478737686
6825696,1478708328
6825700,1478747436
6825701,1478692250
6825710,1478662494
6825712,1478774024
6825714,1478736668
6825716,1479073142
6825719,1478857436
6825722,1478777646
6825726,1478754480
6825730,1478700370
6825733,1478716826
6825735,1478738496
6825736,1478774794
6825737,1478724818
6825741,1478744614
6825742,1478713138
6825743,1478703520
6825752,1478674646
6825758,1478686118
6825761,1478697116
6825765,1478862672
6825768,1478830358
6825769,1478725818
6825774,1478725866
6825777,1478713688
6825784,1478791290
6825785,1478758166
6825790,1478660866
6825797,1478864302
6825798,1478699904
6825800,1479082898
6825801,1478753656
6825807,1478686030
6825812,1479076716
6825813,1478648354
6825814,1478723834
6825815,1478697224
6825818,1478828010
6825821,1478790500
6825825,1478778994
6825830,1479076002
6825831,1478840294
6825833,1478758352
6825835,1478694670
6825837,1478861464
6825844,1478740878
6825852,1478789838
6825857,1478662976
6825858,1478658844
6825859,1479781066
6825868,1478720670
6825870,1478686066
6825871,1478753568
6825876,1478774770
6825877,1478782608
6825880,1478723838
6825882,1478646040
6825884,1478759314
6825885,1478752176
6825888,1478775050
6825893,1478748092
6825894,1478732286
6825897,1478673856
6825900,1478752390
6825902,1479082764
6825905,1478676712
6825908,1478790800
6825909,1479077758
6825915,1478746620
6825917,1478682734
6825921,1478640608
6825924,1478764456
6825928,1479073308
6825931,1478685982
6825934,1478682616
6825938,1478653576
6825941,1478671348
6825942,1478645534
6825947,1478707156
6825948,1478759688
6825949,1478690678
6825953,1478721526
6825957,1478689622
6825960,1478747166
6825963,1478659932
6825966,1478725076
6825968,1478774294
6825976,1478736922
6825979,1479073448
6825983,1478663004
6825991,1479074286
6825992,1478752014
6825995,1478667216
6825997,1478679118
6826003,1478857740
6826005,1478696482
6826008,1478778608
6826015,1478829620
6826017,1478728516
6826023,1478760240
6826030,1478724704
6826031,1478750170
6826032,1478676676
6826036,1478742144
6826037,1478774990
6826039,1478760656
6826040,1478865816
6826043,1478742370
6826048,1478672584
6826052,1478734248
6826054,1479084500
6826056,1478694676
6826058,1478694890
6826065,1478702078
6826069,1478780634
6826071,1478672476
6826075,1478829234
6826076,1478727534
6826084,1478772018
6826086,1478694124
6826094,1478662016
6826100,1478718384
6826108,1478857284
6826109,1478672544
6826111,1478757280
6826112,1478759922
6826114,1478693898
6826115,1478653226
6826119,1478702334
6826121,1478764664
6826122,1478740586
6826125,1478677206
6826131,1478661328
6826135,1478658044
6826136,1478643676
6826137,1478643348
6826138,1478692048
6826139,1478643750
6826140,1478829516
6826146,1478858166
6826147,1478688642
6826148,1478682640
6826151,1478689904
6826155,1478840308
6826160,1478661622
6826162,1478739752
6826167,1478642178
6826168,1478698720
6826173,1479087914
6826175,1478667566
6826180,1478705436
6826183,1479076470
6826185,1479129372
6826186,1478648586
6826192,1478753416
6826194,1478687130
6826196,1478685334
6826197,1479076156
6826199,1478774262
6826201,1478859852
6826203,1478758968
6826207,1478748158
6826210,1479100526
6826211,1478736508
6826213,1478655204
6826214,1478717408
6826216,1479083624
6826222,1478644394
6826224,1478707040
6826230,1478734036
6826233,1478743550
6826234,1478703084
6826235,1478829332
6826241,1478685692
6826243,1478749482
6826244,1478640224
6826250,1479783084
6826252,1478730606
6826254,1478661474
6826256,1478856992
6826259,1478858580
6826263,1478656212
6826264,1478861266
6826267,1479084870
6826268,1478711396
6826269,1478743744
6826274,1478723874
6826277,1478640566
6826289,1479047004
6826296,1478765278
6826300,1478689098
6826301,1478704572
6826302,1479050900
6826303,1478703996
6826304,1478697614
6826308,1478761022
6826309,1478720710
6826310,1478662466
6826330,1478720814
6826331,1478686816
6826332,1478761352
6826333,1478663714
6826335,1478657860
6826338,1478699964
6826339,1478677304
6826344,1478860732
6826345,1478711230
6826346,1478648806
6826351,1478754508
6826352,1478677906
6826355,1478857760
6826364,1478724380
6826366,1478863858
6826374,1478727020
6826375,1478858954
6826378,1478754610
6826385,1478669826
6826389,1479085928
6826390,1478640420
6826398,1479779560
6826399,1479077442
6826408,1478831532
6826410,1478667016
6826413,1478762798
6826416,1478864594
6826419,1478739262
6826423,1478701006
6826425,1478760230
6826434,1478719860
6826438,1478704760
6826439,1478649602
6826441,1478744932
6826447,1479084468
6826450,1478740574
6826455,1478775770
6826458,1478708558
6826459,1478727784
6826460,1479087986
6826462,1478717886
6826463,1478699128
6826465,1478710170
6826474,1478827930
6826475,1478720978
6826477,1478744574
6826478,1479086074
6826480,1478694174
6826484,1478743448
6826485,1478859958
6826487,1478642416
6826490,1478661904
6826497,1478735104
6826501,1479077076
6826502,1478706768
6826503,1478782556
6826504,1478722382
6826505,1479785902
6826506,1478749830
6826507,1478712288
6826508,1478759578
6826509,1479077578
6826511,1478677512
6826512,1478750836
6826513,1478686166
6826514,1478747678
6826517,1478863168
6826521,1478680258
6826524,1478831088
6826526,1478653258
6826527,1478670980
6826529,1478684332
6826531,1478711470
6826538,1478750498
6826540,1478654584
6826543,1478675232
6826551,1478664422
6826553,1478778896
6826557,1478720728
6826558,1478641614
6826559,1478691136
6826566,1478755192
6826567,1478734670
6826568,1478744296
6826574,1478738750
6826575,1478664194
6826579,1478690568
6826580,1479073066
6826584,1478828226
6826591,1478684226
6826594,1478720610
6826595,1478744886
6826598,1478860564
6826600,1478719174
6826607,1478698856
6826615,1478832404
6826619,1478664626
6826630,1478857730
6826631,1478690794
6826636,1478701130
6826640,1478754428
6826645,1479067966
6826646,1478789658
6826649,1478736928
6826652,1478736266
6826656,1478660904
6826657,1478700718
6826659,1478732836
6826660,1478712352
6826661,1478663026
6826663,1478649318
6826665,1478742998
6826668,1478780108
6826673,1478691302
6826677,1478664252
6826680,1478662848
6826681,1478859638
6826693,1478675570
6826695,1478713808
6826697,1478767746
6826699,1479080692
6826702,1478695448
6826704,1478655986
6826711,1478731216
6826714,1478719308
6826715,1478751946
6826719,1478649920
6826725,1478692062
6826728,1479074780
6826729,1478860398
6826738,1478830740
6826739,1478694180
6826740,1479082414
6826741,1478685150
6826744,1478828752
6826745,1478755958
6826748,1479076870
6826759,1478766768
6826761,1478866838
6826762,1479073740
6826764,1478748378
6826770,1478655012
6826777,1478666862
6826778,1478767000
6826781,1478657368
6826782,1478757088
6826789,1478711804
6826791,1479085498
6826793,1478742754
6826794,1478701692
6826797,1478652910
6826800,1478866322
6826802,1478664998
6826808,1478688040
6826811,1478830764
6826812,1478742916
6826814,1478699958
6826816,1478789880
6826821,1478771612
6826822,1479130836
6826823,1478660512
6826825,1478666148
6826827,1478658562
6826829,1478650512
6826834,1478657764
6826835,1478652904
6826847,1479094730
6826849,1478791474
6826853,1478858798
6826867,1478689020
6826872,1479094456
6826874,1478679864
6826877,1478738802
6826878,1478781194
6826879,1478690846
6826880,1478748444
6826882,1478779046
6826883,1479782894
6826884,1478693258
6826888,1478667864
6826889,1478653504
6826894,1478724382
6826895,1478712320
6826899,1478773018
6826908,1478640382
6826917,1478763816
6826925,1478660868
6826927,1478743588
6826931,1478828980
6826936,1478696884
6826937,1478690238
6826940,1478744854
6826943,1478830060
6826944,1478702506
6826946,1478851292
6826954,1478695178
6826955,1478704012
6826958,1478751308
6826963,1478766632
6826964,1478659626
6826965,1478665196
6826966,1478735592
6826967,1478765474
6826969,1478862776
6826983,1478701062
6826984,1479046682
6826986,1478686824
6826987,1478721380
6826988,1478698640
6826990,1478712976
6826994,1479086584
6826996,1478766316
6826997,1478776208
6826999,1478778654
6827001,1478743870
6827011,1478749266
6827012,1478780230
6827013,1478641330
6827016,1478722032
6827018,1478654188
6827019,1478711918
6827025,1478715544
6827032,1478766108
6827034,1478689996
6827035,1479048780
6827037,1479085550
6827038,1478759752
6827039,1478640440
6827041,1479093626
6827047,1478655770
6827048,1479785622
6827049,1478704350
6827050,1478739192
6827051,1478858500
6827054,1478751934
6827057,1478729288
6827058,1478698184
6827064,1478641938
6827065,1478751672
6827068,1478740920
6827070,1478700114
6827075,1478866436
6827104,1478730620
6827105,1478689704
6827111,1478738148
6827112,1479081342
6827114,1478866354
6827115,1478774712
6827117,1478743402
6827143,1478672380
6827145,1479131560
6827152,1478703208
6827153,1478738264
6827166,1478827466
6827169,1478761200
6827170,1478832804
6827174,1478756098
6827180,1478756456
6827182,1478721326
6827183,1478673032
6827184,1478673714
6827198,1478699710
6827199,1478725218
6827201,1478689650
6827203,1478673266
6827206,1478781002
6827208,1478687122
6827209,1478864920
6827214,1478698266
6827216,1478668796
6827219,1478774632
6827220,1478678100
6827222,1478652210
6827223,1478713194
6827226,1478761616
6827228,1478692642
6827241,1478831576
6827244,1478862036
6827245,1478861706
6827250,1478859588
6827255,1479131208
6827263,1478729094
6827266,1478724170
6827268,1478736838
6827272,1479078816
6827273,1478690884
6827274,1478691558
6827289,1478765228
6827291,1478696976
6827292,1478704216
6827293,1478642944
6827297,1478719486
6827302,1478722414
6827306,1478649280
6827310,1478739386
6827313,1478860978
6827320,1478675262
6827321,1478659878
6827323,1478781554
6827327,1478729180
6827331,1478757260
6827333,1478703502
6827338,1478864504
6827339,1478780834
6827341,1478698106
6827342,1478768526
6827345,1478748556
6827347,1478668754
6827350,1478695732
6827352,1478655824
6827357,1478777316
6827359,1478699870
6827361,1478736016
6827363,1478662598
6827365,1478703686
6827378,1478862544
6827380,1478861576
6827386,1478863676
6827390,1479099472
6827393,1478722314
6827396,1478758536
6827407,1478665052
6827408,1478647584
6827409,1479074012
6827410,1478676816
6827414,1478694818
6827417,1478659506
6827419,1478641422
6827422,1478728060
6827424,1478750860
6827434,1478772484
6827437,1478645144
6827441,1478669696
6827442,1478699440
6827443,1478864662
6827447,1478765128
6827448,1478719624
6827451,1478831362
6827452,1478678710
6827455,1478716892
6827456,1478698664
6827463,1478670936
6827464,1478705774
6827465,1478661026
6827466,1478689526
6827467,1478751408
6827469,1478643890
6827470,1478650504
6827479,1478641050
6827483,1478697528
6827484,1478737510
6827518,1478864656
6827520,1478759498
6827525,1478713758
6827526,1478660930
6827529,1479787152
6827535,1478685768
6827542,1479787204
6827545,1479780524
6827549,1479785002
6827550,1479784590
6827554,1478744208
6827557,1479784878
6827560,1478700760
6827568,1478705072
6827574,1479780602
6827585,1478713056
6827597,1479782866
6827603,1479780338
6827604,1479779232
6827605,1478865050
6827607,1478772084
6827609,1478716258
6827614,1478712870
6827620,1478691984
6827621,1478752912
6827622,1479784776
6827630,1478727094
6827631,1479784974
6827632,1478655784
6827641,1478703668
6827645,1478863490
6827654,1479780892
6827658,1478763894
6827659,1478647356
6827660,1478745818
6827662,1478688372
6827664,1478722186
6827665,1478651478
6827671,1479783078
6827675,1479067602
6827677,1478712346
6827678,1479786290
6827682,1478655808
6827687,1479782976
6827688,1479785998
6827691,1478684938
6827695,1478734004
6827697,1478857120
6827702,1478643364
6827707,1478776332
6827708,1479780974
6827709,1479779632
6827712,1478747030
6827716,1479779552
6827719,1478706580
6827723,1478662384
6827727,1478695514
6827728,1478763880
6827741,1478741848
6827747,1479784878
6827748,1479786416
6827751,1479784098
6827753,1478744610
6827757,1478701814
6827769,1478654488
6827771,1478772414
6827784,1479787086
6827786,1478704490
6827790,1478640412
6827791,1479093890
6827793,1478750856
6827796,1479787108
6827798,1478710248
6827802,1478672454
6827809,1479779918
6827813,1478775934
6827814,1478654948
6827816,1478771768
6827820,1479786118
6827830,1479785068
6827834,1478652188
6827837,1478647970
6827845,1478782622
6827850,1478732174
6827852,1479782950
6827856,1479786392
6827859,1479783408
6827863,1479786896
6827865,1479779716
6827866,1479785496
6827868,1478643198
6827871,1478773332
6827874,1478697808
6827878,1478775238
6827881,1478743002
6827887,1479087116
6827889,1479785496
6827893,1479784856
6827894,1478745506
6827896,1478735482
6827898,1478863600
6827899,1478714460
6827900,1478756010
6827908,1478772150
6827909,1479786044
6827911,1478728334
6827913,1479787250
6827916,1479131244
6827918,1479784414
6827919,1479782866
6827925,1478745616
6827936,1479784316
6827937,1479780676
6827939,1479787124
6827946,1478736592
6827949,1478678348
6827952,1478683106
6827960,1478690010
6827962,1479780338
6827964,1478641864
6827971,1479084384
6827975,1479050322
6827978,1479078410
6827981,1479784936
6827985,1478654628
6827996,1478780324
6828004,1478647318
6828008,1478776842
6828020,1478651842
6828023,1479780136
6828037,1478832808
6828038,1478724814
6828039,1478744962
6828041,1479079148
6828043,1478863654
6828045,1478669060
6828052,1478659466
6828053,1478733446
6828055,1478747056
6828057,1479779516
6828062,1478751830
6828064,1478716852
6828066,1478647830
6828067,1478832864
6828071,1478709932
6828072,1479779616
6828075,1478703488
6828077,1478655776
6828079,1479787186
6828087,1478744000
6828088,1479784846
6828089,1479080562
6828090,1478738730
6828094,1478862344
6828101,1478645858
6828109,1478640572
6828115,1479130488
6828118,1478742708
6828120,1478736826
6828121,1478859230
6828125,1479786108
6828127,1478652408
6828131,1478734830
6828135,1478789298
6828136,1478777338
6828137,1478703394
6828139,1478705168
6828141,1478735330
6828145,1479783836
6828146,1478668222
6828147,1479780940
6828149,1478664430
6828157,1479783744
6828159,1478669030
6828161,1479784384
6828166,1479785846
6828167,1478741404
6828168,1478708156
6828170,1479047014
6828173,1478666166
6828177,1478700090
6828181,1478741198
6828183,1478650272
6828192,1479780964
6828201,1478831212
6828204,1478764710
6828207,1479785676
6828208,1479785482
6828216,1478673122
6828220,1478772064
6828228,1479784786
6828230,1479783644
6828231,1478752018
6828236,1478686424
6828237,1478727056
6828239,1478830230
6828242,1479780812
6828249,1478745102
6828255,1479785974
6828257,1478718334
6828260,1479783754
6828263,1479784932
6828266,1479083258
6828268,1478780058
6828269,1478696032
6828272,1478668646
6828277,1478667208
6828278,1478642582
6828279,1478749138
6828281,1479051152
6828285,1479786490
6828286,1478722732
6828293,1479783294
6828295,1478759194
6828296,1479779552
6828301,1478740740
6828302,1478699930
6828303,1478751982
6828306,1478662088
6828309,1478741002
6828313,1478751450
6828320,1479780938
6828325,1478696398
6828326,1478698412
6828328,1478659262
6828334,1478766096
6828340,1479780136
6828343,1478854964
6828346,1478860148
6828348,1478685882
6828355,1478656000
6828358,1478706160
6828359,1478712526
6828361,1478865544
6828363,1478722952
6828364,1479046750
6828365,1478649868
6828378,1478763070
6828385,1479080160
6828404,1478782944
6828406,1478652836
6828407,1478694830
6828408,1478699578
6828409,1478709960
6828410,1478756090
6828411,1478693120
6828413,1478680528
6828420,1478746730
6828423,1478695194
6828425,1479076056
6828428,1478761298
6828432,1478781978
6828433,1478864800
6828439,1478763830
6828440,1478739158
6828441,1478719068
6828443,1478829916
6828444,1478778660
6828445,1478714246
6828448,1478709936
6828452,1478704374
6828454,1478666982
6828455,1478673214
6828465,1478764498
6828466,1478661180
6828476,1478718050
6828478,1478741658
6828480,1478754158
6828482,1478755514
6828486,1478749974
6828487,1478730226
6828488,1479785698
6828497,1478754018
6828499,1478782494
6828503,1478671086
6828507,1478651806
6828508,1478788990
6828509,1478860544
6828510,1478686966
6828511,1478708720
6828514,1478660610
6828516,1478670158
6828520,1478704160
6828521,1478678130
6828526,1478665440
6828531,1478681838
6828539,1478681794
6828543,1478668408
6828544,1478859536
6828550,1478677356
6828553,1478715404
6828554,1478723246
6828559,1478670014
6828560,1478768544
6828562,1478670150
6828566,1478731104
6828568,1478830362
6828569,1479129604
6828572,1478830654
6828573,1478830224
6828580,1478649530
6828581,1478829680
6828582,1478742702
6828584,1478777240
6828587,1478709518
6828588,1478751782
6828590,1479067408
6828592,1478780906
6828593,1478685258
6828596,1478690990
6828600,1478661032
6828602,1478766070
6828606,1478828186
6828607,1479784522
6828610,1478847684
6828612,1478735198
6828613,1478648930
6828614,1478763760
6828615,1478832872
6828619,1479087982
6828624,1478709962
6828625,1478682108
6828630,1478739426
6828631,1478643738
6828632,1478645122
6828648,1478780676
6828649,1478667146
6828651,1478722302
6828655,1478653350
6828656,1479087366
6828658,1478716390
6828659,1479076566
6828660,1478747550
6828662,1478858640
6828664,1478700394
6828668,1478782848
6828670,1478673822
6828671,1478667664
6828672,1478731968
6828675,1478857200
6828676,1478768984
6828679,1478730846
6828683,1478659166
6828686,1478706332
6828687,1478669862
6828693,1478862264
6828700,1478863468
6828701,1478716110
6828702,1478778784
6828704,1478747282
6828705,1478781084
6828706,1478780928
6828708,1478686290
6828710,1478691116
6828720,1478671284
6828721,1478740198
6828722,1478734580
6828725,1478863734
6828727,1478650216
6828733,1478737808
6828734,1478767558
6828740,1478712402
6828742,1478673052
6828745,1478774600
6828746,1478677844
6828750,1478858052
6828754,1478756222
6828758,1478662506
6828760,1478713090
6828761,1478653436
6828763,1478736886
6828767,1478830860
6828774,1478675722
6828775,1478698592
6828779,1478857984
6828780,1479050546
6828783,1478750852
6828784,1478862668
6828791,1478674540
6828800,1478756754
6828804,1479082174
6828805,1479129762
6828809,1479094952
6828812,1478729426
6828814,1478732696
6828820,1478688334
6828831,1478692308
6828834,1478744050
6828842,1478847674
6828843,1478761080
6828844,1479049670
6828850,1478859704
6828851,1478702022
6828854,1478789326
6828858,1478640616
6828859,1479100420
6828866,1478729272
6828871,1478741340
6828872,1478754102
6828877,1478707788
6828879,1479098712
6828885,1478763954
6828891,1478864604
6828893,1478777306
6828895,1478660002
6828901,1478856996
6828902,1478738924
6828903,1478740204
6828906,1478746498
6828911,1478721476
6828912,1478694548
6828916,1478781558
6828917,1478755716
6828922,1478863730
6828934,1478755654
6828935,1478677280
6828937,1478696550
6828938,1478667158
6828943,1479050762
6828948,1478719286
6828949,1478653368
6828953,1478675894
6828956,1478658448
6828967,1478777616
6828970,1478760142
6828971,1478756840
6828972,1478862630
6828973,1478758852
6828976,1478861436
6828977,1478697290
6828980,1478719436
6828985,1478728192
6828986,1478755246
6828988,1478723970
6828991,1478863104
6828992,1478862312
6829003,1478696706
6829004,1478718598
6829007,1478861126
6829008,1479784384
6829010,1478742096
6829012,1479073378
6829015,1478759758
6829018,1478726366
6829028,1478694770
6829030,1478727360
6829034,1478757626
6829040,1478736618
6829042,1478740844
6829044,1478726954
6829045,1478777862
6829046,1478737608
6829053,1478779432
6829056,1478861330
6829058,1478669052
6829061,1478685864
6829066,1478709816
6829070,1478789804
6829073,1478866676
6829075,1478658118
6829077,1479082940
6829089,1478713458
6829092,1478860242
6829095,1478788862
6829106,1478660168
6829107,1478676736
6829109,1478674342
6829110,1478768590
6829112,1478858196
6829120,1478774256
6829121,1478677358
6829123,1478649350
6829125,1478860778
6829128,1478728448
6829138,1478739616
6829139,1478682666
6829144,1478717976
6829154,1478767336
6829156,1478693084
6829163,1478858010
6829164,1478691414
6829167,1478840280
6829168,1478665660
6829169,1478657532
6829170,1478688348
6829173,1478722848
6829177,1478859242
6829179,1478752282
6829184,1478681144
6829188,1478649696
6829192,1478670908
6829193,1478781650
6829197,1478671226
6829198,1478663756
6829199,1478831218
6829202,1478751170
6829208,1478735096
6829210,1478742044
6829212,1478702522
6829214,1478769438
6829217,1478710544
6829224,1478832986
6829225,1478740966
6829226,1478702608
6829232,1478641882
6829235,1478832900
6829236,1478863054
6829237,1478754066
6829243,1478674406
6829245,1478759526
6829247,1478750124
6829254,1478688578
6829257,1478726328
6829259,1478767998
6829265,1478756938
6829266,1478702290
6829283,1478644752
6829285,1478722306
6829288,1478730004
6829290,1478729774
6829293,1478679002
6829295,1478709968
6829297,1478764166
6829300,1478692076
6829306,1478651588
6829313,1478702940
6829314,1479051710
6829325,1478731258
6829328,1478684222
6829332,1478791150
6829334,1478710632
6829336,1478669700
6829341,1478704190
6829343,1478753016
6829346,1479075544
6829352,1478752744
6829353,1479079782
6829354,1478830258
6829355,1478678918
6829357,1479048582
6829365,1478714496
6829367,1478659300
6829370,1478695236
6829374,1478683870
6829380,1478672556
6829388,1478729454
6829389,1478708746
6829392,1478700572
6829393,1478714014
6829396,1478668368
6829397,1478766112
6829398,1478862548
6829402,1479784066
6829403,1479078786
6829407,1478718416
6829410,1478660070
6829415,1478724450
6829417,1478662674
6829418,1478763430
6829423,1478723016
6829424,1478700018
6829427,1478861198
6829430,1478753796
6829431,1478672994
6829436,1479085094
6829440,1478757112
6829441,1478666488
6829443,1478773674
6829448,1478828676
6829452,1478723568
6829453,1478745478
6829456,1478650780
6829462,1478677896
6829463,1478674146
6829465,1478682826
6829469,1478860902
6829471,1478655656
6829472,1478724468
6829473,1478749060
6829476,1478830978
6829477,1478709998
6829480,1478643602
6829486,1478671186
6829488,1478720212
6829493,1478640742
6829500,1478860276
6829506,1478695266
6829507,1478763308
6829509,1478766888
6829513,1478692880
6829514,1478758040
6829517,1478744186
6829519,1478768674
6829526,1478831372
6829527,1478758958
6829528,1478666868
6829530,1478710212
6829534,1478740174
6829539,1478728888
6829548,1478749220
6829554,1478857106
6829555,1478662980
6829557,1478702572
6829558,1478711352
6829562,1478645112
6829564,1478729890
6829566,1478761076
6829567,1478644348
6829570,1479786880
6829571,1478762148
6829574,1478710018
6829580,1479780454
6829582,1478674684
6829583,1478676064
6829584,1478664890
6829585,1478653754
6829586,1478652746
6829588,1479100672
6829591,1478729446
6829594,1478684146
6829595,1478686600
6829602,1479077868
6829605,1478726434
6829607,1478737704
6829611,1478658932
6829612,1478695496
6829616,1478717970
6829618,1478740590
6829621,1478778064
6829625,1478690084
6829629,1478658314
6829637,1478731980
6829644,1478671288
6829646,1478759254
6829652,1479787032
6829654,1478866596
6829655,1479094006
6829656,1478717546
6829659,1478707338
6829660,1478648346
6829666,1478728236
6829677,1478742310
6829681,1478860634
6829686,1478657878
6829691,1478713820
6829692,1478736852
6829693,1478711456
6829695,1478680984
6829698,1478771474
6829700,1478700558
6829701,1478858352
6829708,1478768614
6829709,1478725496
6829711,1478707120
6829715,1478832668
6829721,1478662810
6829725,1479783440
6829731,1478827796
6829732,1478862410
6829734,1478726392
6829736,1478742412
6829739,1479080276
6829742,1478731644
6829746,1478660238
6829747,1479073666
6829751,1478760498
6829756,1478704158
6829757,1478664886
6829758,1478828942
6829759,1478644298
6829760,1478728736
6829762,1478749840
6829767,1478757392
6829768,1478749858
6829771,1478765882
6829776,1478722192
6829786,1478790796
6829790,1478732266
6829801,1478673126
6829808,1478644836
6829815,1479083486
6829818,1478774834
6829831,1478738346
6829836,1478730242
6829837,1479087122
6829838,1478857086
6829852,1478682876
6829853,1478745366
6829854,1478702134
6829857,1478668124
6829860,1478831742
6829861,1478644712
6829862,1478780762
6829864,1478661706
6829871,1478691574
6829875,1478730906
6829884,1478711468
6829894,1478765542
6829895,1478782442
6829896,1478777848
6829897,1478650042
6829906,1478743706
6829915,1478762422
6829916,1478857990
6829917,1478755368
6829918,1478669428
6829921,1478667458
6829924,1479786262
6829929,1478659822
6829931,1478752444
6829932,1478641264
6829936,1478681866
6829937,1478727602
6829941,1478777732
6829946,1478660646
6829948,1478782704
6829949,1478659908
6829955,1478691708
6829962,1478773950
6829964,1479082660
6829965,1478779860
6829973,1478685118
6829974,1478859142
6829975,1478668152
6829986,1478752684
6829987,1478856974
6829988,1478753968
6829990,1478768896
6829991,1478832044
6829999,1478693050
6830006,1478757750
6830008,1478736162
6830012,1478774756
6830013,1478729248
6830018,1479780304
6830022,1478764120
6830035,1478683340
6830045,1478762818
6830051,1478705054
6830054,1478713826
6830056,1479081320
6830057,1478858306
6830059,1479787152
6830061,1479780898
6830064,1478642928
6830065,1478866430
6830066,1478672262
6830068,1478859132
6830069,1478741670
6830071,1478700286
6830073,1479779482
6830074,1478775268
6830076,1479784098
6830080,1478709868
6830082,1478776962
6830083,1479087736
6830085,1479787152
6830087,1479099452
6830090,1478722502
6830093,1478715552
6830095,1478726540
6830096,1478832302
6830099,1478830380
6830106,1478864624
6830107,1478640540
6830115,1478685858
6830117,1478641606
6830126,1479785708
6830133,1478748324
6830134,1478760968
6830137,1478693184
6830141,1478660032
6830143,1478858694
6830145,1478681970
6830150,1479784024
6830152,1478865984
6830153,1479131140
6830164,1478685904
6830167,1478768518
6830169,1478831172
6830175,1478713990
6830176,1479779644
6830178,1479085984
6830180,1478766158
6830181,1478776014
6830190,1478734350
6830191,1478751290
6830193,1478858834
6830194,1478729584
6830195,1478659794
6830196,1479785496
6830199,1478673172
6830203,1478830260
6830206,1478658978
6830209,1478683878
6830221,1478655970
6830222,1478643256
6830223,1479081870
6830225,1478647264
6830226,1478710372
6830229,1478727674
6830232,1478707542
6830237,1478759910
6830238,1478754350
6830241,1478705114
6830254,1478670868
6830255,1478707370
6830257,1478693662
6830259,1478723650
6830261,1478676954
6830266,1479786044
6830269,1478779038
6830279,1478730632
6830281,1478749342
6830282,1478720838
6830286,1478859068
6830287,1478715120
6830300,1478678830
6830305,1478865680
6830307,1479785076
6830310,1479781060
6830315,1478742346
6830318,1478720372
6830326,1479784166
6830329,1478684156
6830333,1478864238
6830334,1478661112
6830339,1478783148
6830341,1478661790
6830343,1478758602
6830344,1478763736
6830348,1478666330
6830350,1478727906
6830354,1478706904
6830372,1478643576
6830374,1478652212
6830378,1478829262
6830379,1478697136
6830380,1479129474
6830386,1478706592
6830392,1478687504
6830397,1478646188
6830399,1478859342
6830401,1478702614
6830404,1478649484
6830405,1478769948
6830406,1478710710
6830407,1479077904
6830413,1478713904
6830414,1478828416
6830419,1478695916
6830422,1478738640
6830430,1479079522
6830431,1478682632
6830436,1478685298
6830450,1478750164
6830456,1478764134
6830464,1478681192
6830472,1478661880
6830484,1478791718
6830494,1478752626
6830495,1478685656
6830496,1479784134
6830498,1478763790
